date,NSW,VIC,QLD,SA,TAS
2002-01-01T14:00:00Z,6484.171474,2998.258214,4087.217832,851.393616,383.520972
2002-01-01T14:30:00Z,6560.220964,3015.238364,4037.583658,855.805046,388.472544
2002-01-01T15:00:00Z,6654.734154,3083.572706,4056.028798,850.788948,386.181334
2002-01-01T15:30:00Z,6735.109466,3137.844596,4080.047638,855.752386,401.371678
2002-01-01T16:00:00Z,6771.91698,3207.363614,4147.177912,876.531868,427.544734
2002-01-01T16:30:00Z,6879.16775,3283.306148,4167.134718,901.985724,437.102542
2002-01-01T17:00:00Z,6870.745484,3273.149734,4241.875486,943.170656,430.401494
2002-01-01T17:30:00Z,6837.42248,3253.862108,4285.347546,948.404264,423.677482
2002-01-01T18:00:00Z,6683.476014,3202.805156,4260.112368,939.482004,421.673562
2002-01-01T18:30:00Z,6586.68355,3198.039266,4309.911992,933.720786,420.510582
2002-01-01T19:00:00Z,6603.379982,3231.408602,4420.832182,935.757108,417.670944
2002-01-01T19:30:00Z,6726.0934800000005,3278.49398,4420.45089,954.584554,425.504536
2002-01-01T20:00:00Z,6629.58311,3333.34311,4324.99421,967.608372,435.45765
2002-01-01T20:30:00Z,6351.227286,3295.496412,4202.511204,974.527402,433.87001
2002-01-01T21:00:00Z,6339.486132,3183.491102,4171.503798,965.489562,410.079102
2002-01-01T21:30:00Z,6130.854328,3072.274192,4063.9181,949.69294,376.131504
2002-01-01T22:00:00Z,6027.0887,3015.028614,3987.975794,925.146154,339.25355
2002-01-01T22:30:00Z,5784.833806,3000.72157,3898.020394,956.211498,316.699674
2002-01-01T23:00:00Z,5558.533858,3427.171146,3885.625366,989.302776,291.575552
2002-01-01T23:30:00Z,5375.713684,3436.701198,3656.812424,1094.882898,274.88734
2002-01-02T00:00:00Z,5167.553242,3343.604854,3440.757568,1105.207746,263.643192
2002-01-02T00:30:00Z,4897.041952,3235.615026,3288.191872,1135.245692,259.545232
2002-01-02T01:00:00Z,4595.556714,3545.856956,3201.48003,1047.10338,255.909814
2002-01-02T01:30:00Z,4318.445672,3444.969464,3108.780974,957.807518,252.86426
2002-01-02T02:00:00Z,4127.44116,3275.705636,3027.968126,881.783898,259.211318
2002-01-02T02:30:00Z,4051.329164,3107.209382,2982.8351,836.332376,259.083298
2002-01-02T03:00:00Z,4020.862548,2983.269096,2947.436194,797.887308,258.725596
2002-01-02T03:30:00Z,4046.353832,2913.6590420000002,2934.127552,778.555604,263.680348
2002-01-02T04:00:00Z,4160.942446,2903.388074,2937.941002,771.716874,277.22322
2002-01-02T04:30:00Z,4296.117484,2950.549066,2967.285632,783.64956,286.933546
2002-01-02T05:00:00Z,4585.664878,3087.359348,3062.613812,805.918976,319.208734
2002-01-02T05:30:00Z,4924.16968,3257.47528,3204.98862,843.30275,358.636608
2002-01-02T06:00:00Z,5233.702866,3491.167838,3489.90601,881.214768,396.356476
2002-01-02T06:30:00Z,5614.887114,3645.58139,3796.945574,940.958948,438.18032
2002-01-02T07:00:00Z,6027.623838,3602.18643,4160.370734,1016.679428,459.663564
2002-01-02T07:30:00Z,6431.409432,3748.842034,4478.975394,1046.134706,477.829878
2002-01-02T08:00:00Z,6804.882168,3762.994036,4777.77991,1066.768686,491.178234
2002-01-02T08:30:00Z,7015.646482,3877.969134,4961.491754,1105.103596,485.705036
2002-01-02T09:00:00Z,7201.668614,3870.471966,5103.49106,1113.947968,487.803608
2002-01-02T09:30:00Z,7321.656296,3869.243446,5181.876414,1128.204228,475.624688
2002-01-02T10:00:00Z,7403.142414,3935.652936,5193.676408,1137.73723,466.930282
2002-01-02T10:30:00Z,7516.688176,3887.479474,5241.77614,1137.146782,478.47236
2002-01-02T11:00:00Z,7556.55684,3965.427802,5266.35604,1159.857886,475.588558
2002-01-02T11:30:00Z,7618.05666,3897.412024,5290.945466,1155.656268,469.058042
2002-01-02T12:00:00Z,7697.457744,3928.999646,5281.705424,1155.387286,472.735272
2002-01-02T12:30:00Z,7769.224558,3871.134914,5300.499574,1152.38215,460.19811
2002-01-02T13:00:00Z,7833.524628,3906.080072,5299.96685,1145.812084,451.349808
2002-01-02T13:30:00Z,7860.120048,3837.169544,5309.729586,1154.79256,456.220616
2002-01-02T14:00:00Z,7898.619722,3872.01927,5277.801156,1146.762816,464.598252
2002-01-02T14:30:00Z,7948.72564,3826.18328,5314.470356,1142.508234,465.10433
2002-01-02T15:00:00Z,7953.889596,3850.09651,5379.413324,1147.557636,474.786108
2002-01-02T15:30:00Z,7983.885132,3899.331164,5383.064982,1139.26794,487.887276
2002-01-02T16:00:00Z,7926.819222,3892.743192,5371.835454,1141.10282,510.108382
2002-01-02T16:30:00Z,7823.570822,3948.986868,5372.80631,1135.361946,525.78244
2002-01-02T17:00:00Z,7555.547278,3847.675596,5288.565846,1122.969742,522.650212
2002-01-02T17:30:00Z,7412.134198,3732.561448,5166.441134,1100.104736,510.023326
2002-01-02T18:00:00Z,7118.39952,3584.402686,5001.90636,1085.276458,498.405542
2002-01-02T18:30:00Z,6889.27887,3441.90802,5045.333698,1050.548614,488.984882
2002-01-02T19:00:00Z,6843.122642,3406.909338,5184.498098,1025.133046,471.62773
2002-01-02T19:30:00Z,6854.827172,3463.409522,5170.309856,1026.07516,473.823698
2002-01-02T20:00:00Z,6613.0213,3551.80775,5048.917842,1051.812508,479.346948
2002-01-02T20:30:00Z,6348.101936,3584.5723,4910.616456,1074.836742,473.489678
2002-01-02T21:00:00Z,6421.054674,3498.030948,4779.794818,1072.619554,453.892192
2002-01-02T21:30:00Z,6256.992478,3353.994556,4607.802884,1042.50359,417.429988
2002-01-02T22:00:00Z,6244.409162,3286.18189,4470.50413,1014.582906,375.828962
2002-01-02T22:30:00Z,6047.620714,3179.591868,4306.566286,1032.739796,350.024946
2002-01-02T23:00:00Z,5870.76331,3633.548438,4247.828868,1059.936272,316.590442
2002-01-02T23:30:00Z,5689.082878,3638.506286,3992.415962,1163.669918,300.10114
2002-01-03T00:00:00Z,5432.30151,3556.318368,3727.917378,1171.027672,291.842584
2002-01-03T00:30:00Z,5150.735902,3392.13147,3607.775256,1187.963882,286.288378
2002-01-03T01:00:00Z,4784.524398,3744.34363,3437.332566,1102.41078,286.333556
2002-01-03T01:30:00Z,4471.649248,3597.313272,3314.921604,1000.159598,284.764974
2002-01-03T02:00:00Z,4222.14354,3413.140228,3239.487366,930.619982,288.87618
2002-01-03T02:30:00Z,4082.993422,3256.917452,3217.929888,872.569882,285.944842
2002-01-03T03:00:00Z,4044.937714,3103.616568,3191.567202,842.930352,286.128232
2002-01-03T03:30:00Z,4083.745034,3033.436666,3185.04137,812.651566,288.848088
2002-01-03T04:00:00Z,4206.11765,2993.665924,3198.597074,814.34994,296.820056
2002-01-03T04:30:00Z,4309.146858,3120.775834,3193.805644,827.887776,310.326506
2002-01-03T05:00:00Z,4613.344406,3189.366234,3255.092978,846.179338,337.392892
2002-01-03T05:30:00Z,4971.020222,3348.39239,3368.363874,885.238898,381.55599
2002-01-03T06:00:00Z,5242.060492,3602.86869,3671.168026,926.192232,428.577888
2002-01-03T06:30:00Z,5628.702966,3834.10245,3951.565546,1000.936388,466.961022
2002-01-03T07:00:00Z,5893.928178,3790.905306,4287.656374,1056.757674,499.167762
2002-01-03T07:30:00Z,6159.354626,3873.05831,4559.061942,1077.607198,505.034146
2002-01-03T08:00:00Z,6476.266842,3891.421732,4827.6351,1112.36227,505.771674
2002-01-03T08:30:00Z,6615.881352,3959.77853,4966.878504,1137.008622,501.228186
2002-01-03T09:00:00Z,6741.521146,3920.180596,5051.353124,1143.180778,487.416522
2002-01-03T09:30:00Z,6737.216792,3929.518466,5110.11299,1156.343998,477.671874
2002-01-03T10:00:00Z,6787.471672,3949.353158,5134.221468,1158.481062,471.345008
2002-01-03T10:30:00Z,6814.402406,3932.100454,5160.140176,1162.989964,457.971808
2002-01-03T11:00:00Z,6817.083908,3993.145364,5165.688602,1169.604612,449.253422
2002-01-03T11:30:00Z,6846.427492,3922.278674,5186.028442,1180.99294,468.18789
2002-01-03T12:00:00Z,6902.96861,3926.225774,5177.130634,1183.58487,456.85769
2002-01-03T12:30:00Z,6867.200146,3900.078842,5172.08939,1188.705858,448.53438
2002-01-03T13:00:00Z,6883.707984,3911.674812,5177.902808,1197.694662,443.857304
2002-01-03T13:30:00Z,6905.059434,3933.477478,5178.573678,1203.660722,441.12808
2002-01-03T14:00:00Z,6921.757222,3938.367446,5144.876116,1203.751442,447.708112
2002-01-03T14:30:00Z,6944.313936,3885.16745,5132.251262,1202.273794,449.072586
2002-01-03T15:00:00Z,6989.755534,3917.582082,5105.15374,1183.394236,446.951144
2002-01-03T15:30:00Z,6978.113618,3936.950596,5083.885528,1177.227506,465.512778
2002-01-03T16:00:00Z,6923.63314,3956.210756,5048.645982,1184.046016,473.27268
2002-01-03T16:30:00Z,6873.775182,3945.383788,5029.092198,1185.149634,480.892514
2002-01-03T17:00:00Z,6676.082658,3870.038126,4988.530632,1172.247268,471.657318
2002-01-03T17:30:00Z,6542.256676,3743.912462,4924.939682,1143.129818,463.783914
2002-01-03T18:00:00Z,6330.630964,3609.783412,4804.503762,1119.318028,458.622984
2002-01-03T18:30:00Z,6134.810224,3525.29255,4802.864966,1086.378784,451.524918
2002-01-03T19:00:00Z,6158.359934,3477.728362,4917.320958,1072.284988,442.075242
2002-01-03T19:30:00Z,6244.927368,3491.199202,4873.27156,1065.179276,446.596366
2002-01-03T20:00:00Z,6071.81685,3602.76772,4706.039298,1091.276616,460.690226
2002-01-03T20:30:00Z,5854.103858,3542.916896,4579.658316,1115.609874,455.577842
2002-01-03T21:00:00Z,5981.686586,3510.3282,4410.947186,1097.924414,431.997632
2002-01-03T21:30:00Z,5927.450146,3347.643154,4276.24856,1072.009936,402.586494
2002-01-03T22:00:00Z,6009.25114,3268.005712,4140.595772,1046.54376,373.44348
2002-01-03T22:30:00Z,5886.063484,3227.231336,4017.715456,1076.405412,343.543976
2002-01-03T23:00:00Z,5748.987326,3646.257572,3990.713216,1108.869954,320.363854
2002-01-03T23:30:00Z,5595.994996,3661.667742,3755.497664,1201.820056,300.090848
2002-01-04T00:00:00Z,5396.06973,3545.772982,3499.080108,1205.694046,286.79003
2002-01-04T00:30:00Z,5129.420286,3385.576342,3358.267986,1212.135886,287.309288
2002-01-04T01:00:00Z,4791.047638,3769.527138,3202.423958,1117.94149,279.915512
2002-01-04T01:30:00Z,4471.292906,3651.335872,3094.740864,1027.395042,280.065788
2002-01-04T02:00:00Z,4217.783114,3480.663114,3026.264306,944.60397,282.68312
2002-01-04T02:30:00Z,4083.582016,3279.387998,2959.157764,898.166288,276.091548
2002-01-04T03:00:00Z,4013.091614,3138.123618,2961.265486,865.679494,279.115158
2002-01-04T03:30:00Z,4043.590034,3109.603782,2944.715132,852.435758,279.921594
2002-01-04T04:00:00Z,4156.928174,3054.209194,2964.365682,838.92442,291.584858
2002-01-04T04:30:00Z,4287.195938,3086.223026,2984.225118,851.001642,300.163974
2002-01-04T05:00:00Z,4604.201074,3207.568168,3079.764458,864.878114,331.766598
2002-01-04T05:30:00Z,4966.140934,3387.268814,3213.269764,900.235298,374.317496
2002-01-04T06:00:00Z,5247.125936,3624.582986,3507.939264,940.356178,421.100394
2002-01-04T06:30:00Z,5642.913124,3840.84781,3781.111278,1003.401942,449.528692
2002-01-04T07:00:00Z,5928.570936,3792.00649,4104.658882,1069.237372,482.043464
2002-01-04T07:30:00Z,6266.711478,3825.6905,4360.501066,1093.36019,496.9809
2002-01-04T08:00:00Z,6578.96486,3888.712846,4604.552396,1101.927078,504.808574
2002-01-04T08:30:00Z,6764.52029,3923.297666,4732.857466,1138.348736,499.997884
2002-01-04T09:00:00Z,6892.786906,3911.430868,4847.093674,1158.555326,490.82625
2002-01-04T09:30:00Z,6940.980214,3954.967396,4847.326824,1187.48777,477.401528
2002-01-04T10:00:00Z,6969.511714,3953.271544,4872.420508,1181.046668,469.936852
2002-01-04T10:30:00Z,7028.91884,3989.273072,4861.607714,1173.614032,458.13905
2002-01-04T11:00:00Z,7041.323686,4039.452912,4903.060738,1165.234778,444.583922
2002-01-04T11:30:00Z,7059.659328,4019.264158,4904.492034,1176.180454,436.229628
2002-01-04T12:00:00Z,7106.539906,4011.544446,4909.820794,1181.085898,431.805186
2002-01-04T12:30:00Z,7130.812056,3973.462776,4920.060694,1200.65605,435.708942
2002-01-04T13:00:00Z,7155.263312,4021.36643,4904.206176,1194.904662,437.844572
2002-01-04T13:30:00Z,7156.799698,3955.999578,4897.053946,1211.555902,431.865236
2002-01-04T14:00:00Z,7167.566164,3946.706012,4866.233112,1198.027456,434.1428
2002-01-04T14:30:00Z,7177.580966,3957.237158,4900.528796,1205.311146,435.547126
2002-01-04T15:00:00Z,7198.305592,3949.913708,4880.418624,1193.693642,440.892702
2002-01-04T15:30:00Z,7179.28814,3994.528306,4855.414132,1197.8541,450.46318
2002-01-04T16:00:00Z,7091.436824,4003.525342,4819.831296,1188.047296,450.23792
2002-01-04T16:30:00Z,6974.576592,4023.765748,4802.640936,1186.111672,456.580892
2002-01-04T17:00:00Z,6699.970708,3906.237568,4719.803438,1165.591828,458.040982
2002-01-04T17:30:00Z,6553.493148,3783.059728,4609.795192,1140.666828,449.298692
2002-01-04T18:00:00Z,6338.863228,3592.100926,4445.32822,1096.815616,440.38533
2002-01-04T18:30:00Z,6188.574416,3490.64264,4509.252852,1080.732916,435.426008
2002-01-04T19:00:00Z,6212.301584,3453.082754,4581.40129,1063.070388,431.886686
2002-01-04T19:30:00Z,6293.312324,3489.115298,4553.923676,1050.060782,437.781454
2002-01-04T20:00:00Z,6185.586118,3557.103714,4416.003538,1069.382544,458.812874
2002-01-04T20:30:00Z,5966.049206,3494.826422,4305.909312,1087.653398,454.617552
2002-01-04T21:00:00Z,6126.47581,3471.269236,4270.408898,1088.518698,445.926496
2002-01-04T21:30:00Z,6107.911588,3312.522222,4179.818612,1064.707134,423.849584
2002-01-04T22:00:00Z,6228.564166,3281.114152,4097.581682,1063.551012,389.800688
2002-01-04T22:30:00Z,6073.570514,3264.074092,4052.356054,1067.999218,360.564886
2002-01-04T23:00:00Z,5904.310214,3667.646766,4038.430896,1094.199992,333.164582
2002-01-04T23:30:00Z,5723.2188399999995,3730.22148,3773.38687,1176.37887,315.681742
2002-01-05T00:00:00Z,5495.604156,3510.927692,3512.54724,1171.700676,300.924
2002-01-05T00:30:00Z,5175.966528,3474.93502,3356.784046,1187.603096,290.539722
2002-01-05T01:00:00Z,4893.458842,3717.859294,3203.53007,1106.814322,280.784272
2002-01-05T01:30:00Z,4535.12477,3659.579094,3106.629874,1010.295256,280.308028
2002-01-05T02:00:00Z,4266.970682,3418.209738,3016.5043,923.400014,277.75439
2002-01-05T02:30:00Z,4120.557896,3229.393342,2972.521632,881.30942,278.23154
2002-01-05T03:00:00Z,4027.792226,3086.38572,2977.597638,830.416684,272.545674
2002-01-05T03:30:00Z,4013.451326,2990.53933,2961.41912,822.27204,271.680962
2002-01-05T04:00:00Z,4057.41552,3022.971906,2933.289442,799.3888,274.48588
2002-01-05T04:30:00Z,4088.891744,2956.587072,2917.762074,815.018872,279.447388
2002-01-05T05:00:00Z,4191.283318,2970.639358,2940.867446,815.726998,294.065684
2002-01-05T05:30:00Z,4357.041032,3022.606202,2961.225832,819.874896,315.3483
2002-01-05T06:00:00Z,4580.787036,3144.062578,3094.591984,850.149188,346.312944
2002-01-05T06:30:00Z,4942.082894,3312.873662,3280.329814,878.80769,366.923936
2002-01-05T07:00:00Z,5320.023016,3335.153836,3494.491732,925.96848,407.148132
2002-01-05T07:30:00Z,5690.291446,3402.302718,3746.29184,945.681338,438.612426
2002-01-05T08:00:00Z,6054.789458,3533.009836,3926.409668,979.685452,457.946168
2002-01-05T08:30:00Z,6213.078914,3527.608562,4083.369272,1018.018822,461.736032
2002-01-05T09:00:00Z,6366.285534,3620.0713,4220.113396,1048.634878,465.705758
2002-01-05T09:30:00Z,6411.11732,3610.86949,4271.19754,1072.116442,460.700488
2002-01-05T10:00:00Z,6452.556824,3617.070618,4286.167126,1086.433792,445.762542
2002-01-05T10:30:00Z,6499.57782,3673.522332,4307.74078,1108.152642,430.869304
2002-01-05T11:00:00Z,6497.82135,3594.761046,4272.864266,1122.261776,414.068466
2002-01-05T11:30:00Z,6528.72721,3594.516194,4264.338802,1139.965456,397.949164
2002-01-05T12:00:00Z,6548.568612,3586.775776,4228.391084,1148.555796,384.855452
2002-01-05T12:30:00Z,6539.772614,3551.504264,4225.359298,1150.135384,393.231496
2002-01-05T13:00:00Z,6533.781196,3554.03469,4211.21045,1176.437082,383.25083
2002-01-05T13:30:00Z,6503.594888,3528.975054,4203.161906,1188.953118,376.987246
2002-01-05T14:00:00Z,6502.634266,3553.129444,4202.581522,1197.290584,379.074006
2002-01-05T14:30:00Z,6518.35352,3582.055278,4192.589064,1213.052702,376.709746
2002-01-05T15:00:00Z,6527.724382,3564.757278,4196.250416,1226.240024,381.60966
2002-01-05T15:30:00Z,6488.872682,3652.636036,4214.38586,1235.249696,392.927778
2002-01-05T16:00:00Z,6380.687316,3636.28175,4215.177792,1240.948552,407.126222
2002-01-05T16:30:00Z,6352.126278,3636.644566,4213.444154,1231.682092,418.30905
2002-01-05T17:00:00Z,6297.173736,3614.917106,4279.563232,1236.57677,424.01138
2002-01-05T17:30:00Z,6227.25046,3511.820864,4324.236678,1233.868086,422.468054
2002-01-05T18:00:00Z,6116.81819,3476.165818,4297.53216,1221.848964,414.733034
2002-01-05T18:30:00Z,6030.133922,3486.439406,4359.34066,1197.22485,410.238874
2002-01-05T19:00:00Z,6064.906578,3371.5155,4396.44137,1179.39071,409.916506
2002-01-05T19:30:00Z,6153.990464,3423.460102,4364.499274,1153.535018,419.288606
2002-01-05T20:00:00Z,6049.948908,3506.026652,4203.59027,1160.266172,429.663564
2002-01-05T20:30:00Z,5906.461968,3562.43023,4103.896014,1182.5735,421.561848
2002-01-05T21:00:00Z,5930.27432,3426.97157,4052.7968,1151.849928,415.054722
2002-01-05T21:30:00Z,5821.719576,3383.621142,3951.517004,1126.810648,395.193492
2002-01-05T22:00:00Z,5814.470386,3309.006632,3869.821652,1089.03228,366.162108
2002-01-05T22:30:00Z,5625.733134,3317.390466,3838.560124,1122.12417,340.914796
2002-01-05T23:00:00Z,5391.045738,3604.957854,3813.572282,1136.5394,319.664152
2002-01-05T23:30:00Z,5210.196274,3553.607382,3592.532602,1220.896268,299.84008
2002-01-06T00:00:00Z,4984.91598,3439.581022,3350.239972,1198.183588,285.488756
2002-01-06T00:30:00Z,4749.966152,3283.403504,3243.164044,1203.338712,280.4115
2002-01-06T01:00:00Z,4493.695334,3665.712524,3104.288314,1115.110492,274.618842
2002-01-06T01:30:00Z,4240.83133,3474.878652,2991.072566,1006.682786,277.610628
2002-01-06T02:00:00Z,4069.03408,3369.919728,2905.41987,931.40872,268.389808
2002-01-06T02:30:00Z,3980.412866,3192.102376,2901.400906,880.483132,264.913048
2002-01-06T03:00:00Z,3930.014692,3067.82917,2843.229528,850.738878,262.862772
2002-01-06T03:30:00Z,3944.73531,2908.19161,2792.829136,832.886276,264.227242
2002-01-06T04:00:00Z,3966.165668,2860.385858,2771.50599,817.88116,270.056648
2002-01-06T04:30:00Z,3980.865802,2828.082364,2771.571528,817.503738,271.784158
2002-01-06T05:00:00Z,4046.373722,2789.208604,2779.134898,811.543602,279.706426
2002-01-06T05:30:00Z,4167.166086,2877.078572,2805.597834,816.006168,295.92877
2002-01-06T06:00:00Z,4325.346866,2896.775868,2908.59233,811.947254,312.372546
2002-01-06T06:30:00Z,4624.14187,3066.908054,3062.821934,840.59926,337.215898
2002-01-06T07:00:00Z,4975.279318,3012.543216,3255.454898,872.522332,355.61122
2002-01-06T07:30:00Z,5299.099846,3109.832668,3434.34113,880.629862,367.048986
2002-01-06T08:00:00Z,5612.766496,3230.053902,3609.739522,906.773174,385.848062
2002-01-06T08:30:00Z,5832.349222,3317.466308,3761.261838,949.379596,405.363786
2002-01-06T09:00:00Z,6007.280644,3447.106728,3847.670332,988.124252,407.614044
2002-01-06T09:30:00Z,6046.696226,3526.81789,3916.92875,992.616514,401.890866
2002-01-06T10:00:00Z,6091.560328,3590.501758,3959.210036,1004.062024,391.029994
2002-01-06T10:30:00Z,6173.524208,3677.138264,4010.628222,1012.114648,385.119432
2002-01-06T11:00:00Z,6229.815904,3816.231704,4025.894552,1015.713284,391.344838
2002-01-06T11:30:00Z,6266.08436,3817.657138,4070.444036,1033.522046,385.385756
2002-01-06T12:00:00Z,6267.984154,3887.503172,4073.12863,1036.385036,364.908396
2002-01-06T12:30:00Z,6282.97355,3896.365212,4081.761634,1041.72247,357.997678
2002-01-06T13:00:00Z,6322.123108,3925.860652,4075.490322,1034.239018,351.643232
2002-01-06T13:30:00Z,6315.254938,3957.61779,4086.38138,1038.730068,358.897266
2002-01-06T14:00:00Z,6370.83126,3973.412474,4071.909466,1035.9283,360.610822
2002-01-06T14:30:00Z,6433.515336,4051.098608,4083.929508,1034.088596,361.0555
2002-01-06T15:00:00Z,6425.544032,4132.1106,4062.180894,1024.785474,364.365758
2002-01-06T15:30:00Z,6454.74421,4254.550282,4076.3967040000002,1014.717742,377.090482
2002-01-06T16:00:00Z,6358.048448,4206.080348,4099.932406,1008.713736,390.009286
2002-01-06T16:30:00Z,6414.375668,4251.376512,4104.059058,1012.247412,407.48095
2002-01-06T17:00:00Z,6435.432514,4233.256962,4166.254924,1022.031572,411.0678
2002-01-06T17:30:00Z,6415.660762,4210.468196,4216.418308,1029.307288,410.7878
2002-01-06T18:00:00Z,6377.692052,4095.319654,4241.859806,1011.392356,411.528222
2002-01-06T18:30:00Z,6364.576456,3987.041282,4390.756354,1007.841626,416.21191
2002-01-06T19:00:00Z,6410.48422,3955.015052,4510.355072,993.93869,411.15751
2002-01-06T19:30:00Z,6480.508352,3964.390958,4549.154206,991.64972,417.31777
2002-01-06T20:00:00Z,6401.023544,3881.454708,4407.955264,1027.343042,423.793538
2002-01-06T20:30:00Z,6195.562002,3830.019994,4265.513316,1044.50401,413.28169
2002-01-06T21:00:00Z,6168.44563,3619.236124,4216.902754,1029.968424,389.73326
2002-01-06T21:30:00Z,5985.659924,3506.055562,4070.679554,1013.60939,364.08836
2002-01-06T22:00:00Z,5910.833068,3406.827728,3982.507642,990.110332,331.096848
2002-01-06T22:30:00Z,5727.469892,3358.746156,3915.293754,1011.360666,307.796432
2002-01-06T23:00:00Z,5446.739364,3684.376938,3841.603056,1045.944904,295.471426
2002-01-06T23:30:00Z,5270.460088,3605.85733,3601.748236,1146.149342,280.323164
2002-01-07T00:00:00Z,5080.875022,3468.436338,3380.59565,1150.858852,274.35231
2002-01-07T00:30:00Z,4869.64109,3339.572578,3295.679372,1161.641368,270.68258
2002-01-07T01:00:00Z,4598.338868,3636.432736,3196.042496,1088.597766,264.90948
2002-01-07T01:30:00Z,4394.420618,3572.852976,3088.585322,998.221806,257.113108
2002-01-07T02:00:00Z,4257.605676,3354.332042,3017.409838,925.586044,260.387308
2002-01-07T02:30:00Z,4196.098812,3181.4863,2992.699488,872.973828,258.609338
2002-01-07T03:00:00Z,4173.589292,3091.571678,2956.08002,840.60981,263.271902
2002-01-07T03:30:00Z,4217.588564,3020.810958,2955.5864,835.375894,266.108232
2002-01-07T04:00:00Z,4390.845036,3087.994972,2974.293072,818.96627,279.150484
2002-01-07T04:30:00Z,4630.408708,3077.887124,3061.097588,838.560998,288.604048
2002-01-07T05:00:00Z,5071.621678,3230.05454,3154.653116,860.897146,313.173862
2002-01-07T05:30:00Z,5490.390386,3465.24631,3323.683212,911.3083,338.597484
2002-01-07T06:00:00Z,5878.304736,3727.310444,3584.30654,970.838956,378.723954
2002-01-07T06:30:00Z,6352.88011,3969.621518,3921.574074,1036.142322,424.254766
2002-01-07T07:00:00Z,6664.938858,3945.079516,4272.85,1109.541686,458.477302
2002-01-07T07:30:00Z,7009.48816,4043.63165,4548.170822,1131.445048,473.547914
2002-01-07T08:00:00Z,7335.089842,4125.66666,4818.611414,1158.20579,488.565558
2002-01-07T08:30:00Z,7483.99744,4226.065448,4973.694714,1203.815666,492.02054
2002-01-07T09:00:00Z,7606.604012,4248.890542,5070.7105,1236.391318,493.474192
2002-01-07T09:30:00Z,7636.640416,4281.678618,5071.077566,1233.426192,498.070392
2002-01-07T10:00:00Z,7660.476694,4272.763872,5106.315646,1244.573858,487.37299
2002-01-07T10:30:00Z,7685.436958,4285.110046,5129.363628,1253.787336,483.664092
2002-01-07T11:00:00Z,7677.362566,4273.617836,5169.27359,1254.24181,469.372956
2002-01-07T11:30:00Z,7761.11097,4279.760754,5196.629328,1244.83062,462.599918
2002-01-07T12:00:00Z,7860.72593,4296.623726,5212.720118,1263.171396,453.709962
2002-01-07T12:30:00Z,7894.93695,4389.99062,5223.969948,1280.286042,455.589692
2002-01-07T13:00:00Z,7992.626294,4370.064532,5220.722038,1297.254986,466.736678
2002-01-07T13:30:00Z,8119.61056,4335.08505,5244.654934,1282.419954,484.6248
2002-01-07T14:00:00Z,8311.891698,4260.904122,5235.071586,1274.900398,508.881126
2002-01-07T14:30:00Z,8371.622774,4260.08294,5210.801968,1260.659674,502.304656
2002-01-07T15:00:00Z,8529.436244,4294.85949,5169.181846,1266.188618,506.867086
